2.86 8493.41
33.96 -0.46 -0.17 -0.63 32.39 -67.09 8494.94
33.97 -0.46 -0.17 -0.63 33.95 -79.18 8483.85
33.98 -0.47 -0.17 -0.63 25.35 -82.46 8492.26
33.99 -0.47 -0.17 -0.63 32.82 -78.22 8498.24
33.99 -0.47 -0.17 -0.63 21.94 -77.20 8496.01
34.00 -0.47 -0.17 -0.63 21.34 -77.48 8484.41
34.01 -0.47 -0.17 -0.63 28.01 -72.13 8486.77
34.01 -0.47 -0.17 -0.63 33.61 -67.72 8487.69
34.02 -0.47 -0.17 -0.63 34.65 -74.54 8487.72
34.03 -0.47 -0.17 -0.63 23.98 -75.09 8505.35
34.04 -0.47 -0.17 -0.63 29.18 -82.78 8502.82
34.04 -0.47 -0.17 -0.63 28.27 -76.90 8514.53
34.05 -0.48 -0.17 -0.63 22.64 -79.21 8496.68
34.06 -0.48 -0.17 -0.63 21.58 -75.29 8491.01
34.07 -0.48 -0.17 -0.63 18.62 -69.36 8491.51
34.07 -0.48 -0.17 -0.64 17.96 -75.23 8496.36
34.08 -0.48 -0.17 -0.63 18.16 -74.90 8499.92
34.09 -0.48 -0.17 -0.63 24.74 -71.81 8483.53
34.10 -0.48 -0.17 -0.63 27.87 -69.43 8475.98
34.10 -0.48 -0.17 -0.63 21.08 -76.09 8481.18
34.11 -0.48 -0.16 -0.63 10.97 -81.28 8468.66
34.12 -0.48 -0.16 -0.63 13.88 -74.75 8477.79
34.13 -0.48 -0.16 -0.63 12.49 -74.08 8478.01
34.13 -0.48 -0.16 -0.63 15.64 -77.87 8481.01
34.14 -0.48 -0.16 -0.63 27.28 -73.68 8469.31
34.15 -0.48 -0.16 -0.63 22.15 -68.31 8477.98
34.16 -0.48 -0.16 -0.63 17.13 -69.88 8484.98
34.16 -0.48 -0.16 -0.63 9.02 -76.89 8474.88
34.17 -0.48 -0.16 -0.63 10.12 -75.60 8477.79
34.18 -0.48 -0.16 -0.63 12.71 -67.24 8472.41
34.19 -0.48 -0.15 -0.63 15.04 -68.12 8472.37
34.19 -0.48 -0.15 -0.63 9.13 -66.51 8467.14
34.20 -0.48 -0.15 -0.63 11.82 -62.66 8465.22
34.21 -0.48 -0.15 -0.63 18.64 -58.39 8478.30
34.21 -0.48 -0.15 -0.63 17.97 -58.95 8480.07
34.22 -0.47 -0.15 -0.63 16.58 -61.86 8482.46
34.23 -0.47 -0.15 -0.63 26.52 -56.47 8489.02
34.24 -0.47 -0.15 -0.63 28.67 -52.42 8495.31
34.24 -0.47 -0.15 -0.63 24.20 -46.78 8502.58
34.25 -0.46 -0.15 -0.63 24.18 -47.30 8508.32
34.26 -0.46 -0.15 -0.63 26.96 -38.17 8481.89
34.27 -0.46 -0.15 -0.63 32.27 -44.36 8492.90
34.27 -0.45 -0.15 -0.63 33.04 -47.52 8484.41
34.28 -0.45 -0.15 -0.63 31.34 -49.17 8491.17
34.29 -0.45 -0.15 -0.63 31.80 -38.65 8499.25
34.30 -0.44 -0.15 -0.63 32.22 -46.79 8499.33
34.30 -0.44 -0.15 -0.63 38.20 -48.91 8489.39
34.31 -0.44 -0.16 -0.63 40.78 -58.42 8480.86
34.32 -0.44 -0.16 -0.63 33.50 -52.18 8470.77
34.33 -0.44 -0.16 -0.63 28.55 -50.96 8477.29
34.33 -0.44 -0.16 -0.63 25.30 -60.66 8477.16
34.34 -0.44 -0.16 -0.63 18.77 -57.40 8483.85
34.35 -0.44 -0.16 -0.63 20.09 -56.06 8478.26
34.36 -0.43 -0.15 -0.63 9.28 -56.85 8476.43
34.36 -0.43 -0.15 -0.63 10.75 -55.17 8483.19
34.37 -0.43 -0.15 -0.63 8.88 -55.25 8477.67
34.38 -0.43 -0.15 -0.63 15.59 -50.52 8467.50
34.39 -0.43 -0.15 -0.63 14.83 -51.07 8472.75
34.39 -0.43 -0.15 -0.63 21.75 -51.56 8472.28
34.40 -0.43 -0.15 -0.63 23.97 -39.21 8470.65
34.41 -0.42 -0.15 -0.63 25.58 -51.29 8460.38
34.41 -0.42 -0.15 -0.63 27.82 -48.56 8453.55
34.42 -0.42 -0.15 -0.63 21.04 -52.10 8456.59
34.43 -0.42 -0.15 -0.63 28.13 -51.69 8463.33
34.44 -0.42 -0.15 -0.63 29.72 -51.32 8476.20
34.44 -0.42 -0.15 -0.63 31.55 -50.99 8463.78
34.45 -0.42 -0.15 -0.63 30.39 -48.69 8461.00
34.46 -0.42 -0.15 -0.63 22.55 -49.42 8467.70
34.47 -0.41 -0.15 -0.63 26.70 -52.48 8483.33
34.47 -0.41 -0.15 -0.63 18.83 -55.63 8484.20
34.48 -0.41 -0.15 -0.64 34.55 -54.47 8485.78
34.49 -0.41 -0.15 -0.63 27.49 -58.62 8485.60
34.50 -0.41 -0.16 -0.64 28.34 -62.36 8470.24
34.50 -0.42 -0.15 -0.64 28.31 -63.72 8460.02
34.51 -0.42 -0.15 -0.64 28.68 -63.75 8471.21
34.52 -0.42 -0.15 -0.64 25.01 -59.78 8477.69
34.53 -0.42 -0.15 -0.64 33.31 -66.20 8479.92
34.53 -0.42 -0.15 -0.64 36.78 -61.58 8481.13
34.54 -0.42 -0.16 -0.64 46.70 -64.22 8486.22
34.55 -0.42 -0.16 -0.64 37.23 -65.80 8492.79
34.56 -0.42 -0.16 -0.64 30.71 -71.62 8511.52
34.56 -0.42 -0.16 -0.64 30.84 -76.86 8501.96
34.57 -0.43 -0.16 -0.64 34.55 -71.97 8482.17
34.58 -0.43 -0.16 -0.64 27.50 -72.37 8483.15
34.59 -0.43 -0.16 -0.64 25.15 -67.54 8481.24
34.59 -0.43 -0.17 -0.64 30.23 -75.98 8479.11
34.60 -0.43 -0.17 -0.64 37.61 -66.78 8480.00
34.61 -0.43 -0.17 -0.64 30.65 -63.31 8486.80
34.61 -0.43 -0.17 -0.64 25.58 -69.38 8482.12
34.62 -0.43 -0.17 -0.64 17.43 -70.44 8492.71
34.63 -0.43 -0.17 -0.64 9.68 -71.79 8493.04
34.64 -0.43 -0.16 -0.64 11.91 -62.61 8490.93
34.64 -0.43 -0.16 -0.64 16.32 -59.55 8488.24
34.65 -0.43 -0.16 -0.64 14.29 -61.20 8501.82
34.66 -0.43 -0.16 -0.64 21.26 -63.08 8490.43
34.67 -0.43 -0.16 -0.64 15.54 -57.17 8500.59
34.67 -0.43 -0.16 -0.64 12.38 -56.65 8501.33
34.68 -0.43 -0.16 -0.65 11.14 -54.99 8489.20
34.69 -0.43 -0.15 -0.65 2.03 -56.69 8489.08
34.70 -0.43 -0.15 -0.65 -1.37 -55.42 8485.77
34.70 -0.43 -0.15 -0.65 -0.84 -57.48 8492.79
34.71 -0.43 -0.14 -0.65 6.85 -59.33 8477.11
34.72 -0.43 -0.14 -0.65 10.96 -54.20 8471.80
34.73 -0.43 -0.14 -0.65 13.07 -54.78 8478.62
34.73 -0.42 -0.14 -0.65 13.36 -52.50 8484.76
34.74 -0.42 -0.14 -0.65 10.02 -60.45 8478.28
34.75 -0.42 -0.14 -0.65 6.62 -60.80 8490.45
34.76 -0.42 -0.13 -0.65 2.36 -61.52 8480.21
34.76 -0.42 -0.13 -0.65 10.52 -54.17 8470.19
34.77 -0.42 -0.13 -0.65 9.47 -55.95 8472.77
34.78 -0.42 -0.13 -0.65 15.32 -59.56 8489.49
34.79 -0.42 -0.13 -0.65 20.19 -53.20 8486.54
34.79 -0.42 -0.13 -0.65 14.17 -61.48 8481.09
34.80 -0.42 -0.13 -0.65 13.56 -68.53 8482.58
34.81 -0.42 -0.13 -0.65 5.80 -71.28 8469.92
34.81 -0.42 -0.13 -0.65 12.42 -73.35 8483.73
34.82 -0.42 -0.13 -0.65 11.58 -77.22 8482.56
34.83 -0.42 -0.12 -0.65 13.22 -70.30 8482.30
34.84 -0.42 -0.12 -0.65 12.70 -63.27 8477.67
34.84 -0.42 -0.12 -0.65 13.83 -59.34 8473.50
34.85 -0.42 -0.12 -0.65 19.25 -59.41 8479.35
34.86 -0.42 -0.12 -0.65 13.32 -60.27 8487.02
34.87 -0.42 -0.12 -0.65 18.39 -64.64 8487.12
34.87 -0.43 -0.12 -0.65 24.15 -71.77 8488.40
34.88 -0.43 -0.12 -0.65 18.53 -67.00 8473.56
34.89 -0.43 -0.12 -0.65 23.88 -64.30 8464.21
34.90 -0.43 -0.12 -0.65 19.89 -62.67 8462.19
34.90 -0.43 -0.12 -0.65 15.10 -52.80 8468.37
34.91 -0.42 -0.12 -0.65 15.19 -49.52 8481.13
34.92 -0.42 -0.12 -0.65 19.27 -52.57 8477.82
34.93 -0.42 -0.12 -0.65 20.55 -56.11 8499.23
34.93 -0.42 -0.12 -0.65 13.29 -59.70 8518.91
34.94 -0.42 -0.12 -0.65 17.16 -58.13 8518.62
34.95 -0.42 -0.12 -0.65 16.65 -59.12 8521.96
34.96 -0.42 -0.12 -0.65 15.38 -54.01 8526.56
34.96 -0.42 -0.12 -0.65 14.64 -56.21 8525.50
34.97 -0.42 -0.12 -0.65 13.98 -56.58 8533.75
34.98 -0.42 -0.12 -0.65 20.98 -50.53 8541.18
34.99 -0.42 -0.11 -0.65 18.08 -58.67 8540.26
34.99 -0.42 -0.12 -0.65 17.47 -59.61 8541.03
35.00 -0.42 -0.12 -0.65 22.13 -58.05 8541.73
35.01 -0.42 -0.12 -0.65 24.31 -57.44 8537.56
35.01 -0.42 -0.12 -0.65 27.48 -62.50 8527.80
35.02 -0.42 -0.12 -0.65 22.33 -59.85 8515.82
35.03 -0.42 -0.12 -0.65 32.10 -65.46 8513.84
35.04 -0.42 -0.12 -0.65 36.09 -67.32 8516.85
35.04 -0.42 -0.13 -0.65 33.28 -63.78 8517.57
35.05 -0.42 -0.13 -0.65 27.55 -65.41 8501.01
35.06 -0.42 -0.13 -0.65 26.40 -59.27 8498.51
35.07 -0.42 -0.13 -0.65 30.96 -62.94 8499.46
35.07 -0.42 -0.13 -0.65 28.66 -61.85 8500.71
35.08 -0.42 -0.13 -0.65 28.20 -68.06 8503.04
35.09 -0.42 -0.13 -0.65 24.98 -63.65 8522.34
35.10 -0.42 -0.13 -0.65 32.48 -64.09 8529.70
35.10 -0.42 -0.13 -0.65 28.43 -63.68 8522.73
35.11 -0.42 -0.13 -0.65 27.59 -55.71 8534.46
35.12 -0.42 -0.14 -0.65 20.43 -61.74 8541.01
35.13 -0.42 -0.13 -0.65 17.59 -59.97 8547.71
35.13 -0.42 -0.13 -0.65 18.63 -56.77 8533.74
35.14 -0.42 -0.13 -0.65 20.36 -54.69 8530.37
35.15 -0.42 -0.14 -0.65 31.13 -45.62 8530.53
35.16 -0.41 -0.14 -0.65 23.62 -39.06 8519.08
35.16 -0.41 -0.14 -0.65 20.45 -47.96 8524.37
35.17 -0.41 -0.14 -0.65 25.21 -47.16 8511.93
35.18 -0.41 -0.14 -0.65 27.09 -47.24 8503.54
35.19 -0.41 -0.14 -0.65 23.98 -58.52 8510.38
35.19 -0.41 -0.14 -0.65 26.38 -57.47 8518.95
35.20 -0.41 -0.14 -0.65 32.94 -48.12 8508.65
35.21 -0.41 -0.14 -0.65 28.85 -54.11 8503.38
35.21 -0.41 -0.14 -0.65 25.96 -49.90 8493.45
35.22 -0.40 -0.15 -0.64 39.77 -51.31 8486.90
35.23 -0.40 -0.15 -0.65 34.99 -56.58 8489.41
35.24 -0.40 -0.15 -0.65 29.49 -60.52 8476.07
35.24 -0.40 -0.15 -0.65 22.54 -56.87 8477.66
35.25 -0.40 -0.15 -0.65 23.49 -59.18 8487.50
35.26 -0.40 -0.15 -0.64 23.54 -58.86 8486.35
35.27 -0.40 -0.15 -0.64 18.39 -58.58 8494.91
35.27 -0.40 -0.15 -0.64 22.55 -59.12 8486.62
35.28 -0.40 -0.15 -0.64 23.49 -57.21 8479.96
35.29 -0.40 -0.15 -0.64 29.54 -59.49 8493.96
35.30 -0.40 -0.15 -0.64 24.99 -52.74 8493.77
35.30 -0.40 -0.15 -0.64 22.09 -46.66 8490.79
35.31 -0.39 -0.15 -0.64 31.48 -46.00 8509.31
35.32 -0.39 -0.15 -0.64 37.93 -49.80 8508.78
35.33 -0.39 -0.16 -0.64 35.34 -51.62 8519.50
35.33 -0.39 -0.16 -0.64 33.01 -50.06 8529.95
35.34 -0.39 -0.16 -0.64 31.70 -47.85 8516.95
35.35 -0.39 -0.16 -0.64 28.93 -55.47 8527.66
35.36 -0.39 -0.16 -0.64 19.64 -57.92 8520.49
35.36 -0.39 -0.16 -0.64 20.88 -60.13 8524.04
35.37 -0.39 -0.16 -0.65 16.79 -58.91 8537.64
35.38 -0.39 -0.16 -0.65 15.91 -61.02 8534.27
35.39 -0.39 -0.16 -0.65 17.92 -71.72 8536.05
35.39 -0.39 -0.15 -0.65 16.53 -62.95 8531.24
35.40 -0.39 -0.15 -0.65 21.27 -58.65 8536.92
35.41 -0.39 -0.15 -0.65 20.35 -66.39 8528.83
35.41 -0.40 -0.15 -0.65 20.71 -72.55 8533.14
35.42 -0.40 -0.15 -0.65 24.24 -71.69 8535.83
35.43 -0.40 -0.15 -0.65 9.82 -74.53 8529.05
35.44 -0.40 -0.15 -0.65 9.64 -70.67 8522.14
35.44 -0.40 -0.15 -0.65 9.07 -69.61 8518.73
35.45 -0.40 -0.15 -0.65 15.36 -53.04 8516.85
35.46 -0.40 -0.14 -0.65 14.63 -57.74 8514.37
35.47 -0.40 -0.14 -0.65 15.97 -63.17 8498.13
35.47 -0.40 -0.14 -0.65 21.57 -61.25 8494.72
35.48 -0.40 -0.14 -0.65 21.01 -63.92 8491.25
35.49 -0.41 -0.14 -0.65 23.71 -64.73 8500.92
35.50 -0.41 -0.14 -0.65 30.14 -61.86 8499.63
35.50 -0.41 -0.14 -0.65 31.53 -58.47 8487.27
35.51 -0.41 -0.14 -0.65 29.17 -57.43 8483.34
35.52 -0.41 -0.15 -0.65 27.06 -62.48 8465.00
35.53 -0.41 -0.15 -0.65 23.95 -62.23 8470.10
35.53 -0.41 -0.15 -0.65 30.36 -56.01 8467.89
35.54 -0.41 -0.15 -0.65 27.32 -50.41 8475.50
35.55 -0.41 -0.15 -0.65 20.99 -49.37 8464.75
35.56 -0.40 -0.15 -0.65 27.69 -43.23 8463.88
35.56 -0.40 -0.15 -0.65 29.72 -52.11 8463.49
35.57 -0.41 -0.15 -0.65 19.15 -60.90 8463.54
35.58 -0.41 -0.15 -0.65 20.43 -75.21 8475.59
35.59 -0.41 -0.15 -0.65 22.79 -66.89 8486.03
35.59 -0.41 -0.15 -0.65 16.51 -65.40 8500.62
35.60 -0.41 -0.15 -0.65 14.86 -69.26 8509.36
35.61 -0.41 -0.15 -0.65 20.17 -68.33 8498.42
35.61 -0.41 -0.15 -0.65 24.96 -60.30 8494.98
35.62 -0.41 -0.15 -0.65 33.66 -59.87 8494.68
35.63 -0.41 -0.15 -0.65 34.69 -57.08 8509.21
35.64 -0.42 -0.16 -0.65 34.83 -60.17 8504.69
35.64 -0.42 -0.16 -0.65 37.74 -63.36 8515.02
35.65 -0.42 -0.16 -0.65 35.57 -68.62 8528.72
35.66 -0.42 -0.16 -0.65 34.01 -68.96 8533.45
35.67 -0.42 -0.16 -0.65 30.21 -70.06 8529.70
35.67 -0.42 -0.16 -0.65 32.39 -65.86 8536.33
35.68 -0.42 -0.16 -0.65 24.75 -62.47 8530.30
35.69 -0.42 -0.16 -0.65 29.48 -62.62 8526.07
35.70 -0.42 -0.16 -0.65 23.73 -69.16 8525.06
35.70 -0.42 -0.16 -0.66 21.76 -71.85 8508.55
35.71 -0.42 -0.16 -0.66 13.98 -72.26 8511.30
35.72 -0.43 -0.16 -0.66 17.38 -73.43 8504.17
35.73 -0.43 -0.16 -0.66 16.84 -80.09 8503.35
35.73 -0.43 -0.16 -0.66 16.36 -75.68 8503.42
35.74 -0.43 -0.16 -0.66 13.92 -74.91 8493.47
35.75 -0.43 -0.15 -0.66 10.53 -68.62 8484.93
35.76 -0.43 -0.15 -0.66 13.88 -61.76 8493.63
35.76 -0.43 -0.15 -0.66 10.09 -67.58 8506.67
35.77 -0.43 -0.15 -0.66 12.28 -62.83 8497.60
35.78 -0.43 -0.15 -0.66 19.85 -55.34 8499.44
35.79 -0.43 -0.15 -0.66 24.27 -61.01 8497.10
35.79 -0.43 -0.15 -0.66 17.84 -69.31 8481.79
35.80 -0.43 -0.15 -0.66 7.66 -67.98 8486.81
35.81 -0.43 -0.15 -0.66 9.69 -71.58 8486.93
35.81 -0.43 -0.14 -0.66 11.52 -67.62 8479.43
35.82 -0.43 -0.14 -0.66 7.57 -77.66 8475.49
35.83 -0.43 -0.14 -0.66 16.01 -78.29 8478.34
35.84 -0.44 -0.14 -0.66 17.21 -79.66 8483.71
35.84 -0.44 -0.14 -0.66 21.89 -78.90 8481.34
35.85 -0.44 -0.14 -0.66 16.50 -77.41 8477.60
35.86 -0.44 -0.14 -0.66 20.05 -76.87 8477.84
35.87 -0.44 -0.14 -0.67 16.85 -74.78 8493.26
35.87 -0.44 -0.14 -0.67 14.76 -80.90 8487.53
35.88 -0.44 -0.14 -0.67 14.49 -78.01 8501.58
35.89 -0.44 -0.14 -0.67 19.04 -70.21 8504.22
35.90 -0.44 -0.14 -0.67 17.53 -65.99 8485.40
35.90 -0.45 -0.13 -0.67 14.18 -72.99 8478.46
35.91 -0.45 -0.13 -0.67 7.56 -76.09 8483.81
35.92 -0.45 -0.13 -0.67 17.21 -67.28 8498.23
35.93 -0.45 -0.13 -0.67 16.29 -70.15 8500.81
35.93 -0.45 -0.13 -0.67 15.46 -71.94 8506.33
35.94 -0.45 -0.13 -0.67 12.31 -67.14 8496.09
35.95 -0.45 -0.13 -0.67 22.28 -59.23 8509.68
35.96 -0.45 -0.13 -0.67 25.25 -62.91 8508.32
35.96 -0.45 -0.13 -0.67 21.53 -67.42 8510.68
35.97 -0.45 -0.13 -0.67 22.97 -75.88 8504.82
35.98 -0.45 -0.13 -0.67 12.68 -73.89 8491.93
35.99 -0.45 -0.13 -0.67 16.61 -76.50 8507.14
35.99 -0.45 -0.13 -0.67 17.75 -79.25 8502.43
36.00 -0.45 -0.13 -0.67 17.97 -79.32 8501.78
36.01 -0.45 -0.13 -0.67 21.38 -78.19 8491.60
36.02 -0.46 -0.13 -0.67 19.24 -83.17 8496.84
36.02 -0.46 -0.13 -0.67 22.51 -76.86 8491.56
36.03 -0.46 -0.13 -0.67 24.66 -66.37 8510.00
36.04 -0.46 -0.13 -0.67 22.60 -72.13 8496.20
36.04 -0.46 -0.13 -0.67 22.74 -74.52 8508.18
36.05 -0.46 -0.13 -0.67 29.66 -77.07 8503.36
36.06 -0.46 -0.13 -0.67 27.10 -72.56 8499.43
36.07 -0.47 -0.14 -0.67 26.79 -76.90 8489.88
36.07 -0.47 -0.14 -0.67 33.71 -81.61 8508.50
36.08 -0.47 -0.14 -0.67 37.14 -73.05 8514.45
36.09 -0.47 -0.14 -0.67 30.22 -78.95 8503.80
36.10 -0.47 -0.14 -0.67 30.00 -79.85 8508.62
36.10 -0.47 -0.14 -0.67 19.40 -80.67 8514.96
36.11 -0.47 -0.14 -0.67 23.06 -82.20 8514.66
36.12 -0.48 -0.14 -0.67 22.76 -82.78 8527.60
36.13 -0.48 -0.14 -0.67 24.48 -82.10 8506.84
36.13 -0.48 -0.14 -0.67 27.63 -77.09 8514.15
36.14 -0.48 -0.14 -0.67 23.27 -68.98 8517.14
36.15 -0.48 -0.14 -0.67 21.34 -69.28 8518.22
36.16 -0.48 -0.14 -0.67 31.21 -66.36 8515.60
36.16 -0.48 -0.14 -0.67 23.69 -62.12 8510.44
36.17 -0.48 -0.14 -0.67 29.32 -57.51 8489.80
36.18 -0.48 -0.14 -0.67 26.39 -55.36 8502.42
36.19 -0.48 -0.14 -0.67 28.95 -66.62 8504.17
36.19 -0.48 -0.14 -0.67 26.45 -63.56 8506.56
36.20 -0.48 -0.14 -0.67 21.41 -63.20 8504.30
36.21 -0.48 -0.15 -0.67 25.27 -72.48 8506.67
36.22 -0.48 -0.15 -0.67 25.94 -62.04 8498.80
36.22 -0.48 -0.15 -0.67 28.95 -59.43 8504.92
36.23 -0.47 -0.15 -0.67 18.05 -58.69 8512.03
36.24 -0.47 -0.15 -0.68 17.05 -56.02 8500.03
36.24 -0.47 -0.15 -0.67 15.74 -53.62 8506.43
